Girl0,13,4,940,Normal,single
Girl1,20,11,2957,Desperate,single
Girl2,54,19,3613,Choosy,single
Girl3,24,42,221,Choosy,single
Girl4,7,9,3373,Normal,single
Girl5,45,13,3319,Normal,single
Girl6,97,34,3069,Choosy,single
Girl7,13,2,1482,Normal,single
Girl8,6,26,1111,Choosy,single
Girl9,39,12,4877,Normal,single
Girl10,81,30,818,Choosy,single
Girl11,15,28,2,Choosy,single
Girl12,46,26,2947,Normal,single
Girl13,18,38,533,Normal,single
Girl14,53,19,4932,Desperate,single
Girl15,77,36,2292,Choosy,single
Girl16,16,36,4479,Desperate,single
Girl17,74,37,3661,Normal,single
Girl18,20,10,3425,Desperate,single
Girl19,76,29,4804,Desperate,single
Girl20,6,17,4001,Desperate,single
Girl21,54,46,1620,Choosy,single
Girl22,15,34,2264,Choosy,single
Girl23,72,10,2195,Normal,single
Girl24,10,49,848,Normal,single
Girl25,47,49,1688,Desperate,single
Girl26,34,10,3558,Choosy,single
Girl27,83,31,1430,Choosy,single
Girl28,78,26,569,Choosy,single
Girl29,44,23,464,Normal,single
Girl30,3,45,1666,Normal,single
Girl31,52,4,1021,Choosy,single
Girl32,82,23,3685,Desperate,single
Girl33,48,36,2203,Choosy,single
Girl34,31,49,3276,Desperate,single
Girl35,40,7,3940,Desperate,single
Girl36,27,17,2856,Desperate,single
Girl37,2,21,3006,Choosy,single
Girl38,63,49,2769,Normal,single
Girl39,63,19,4508,Desperate,single
Girl40,52,46,578,Normal,single
Girl41,23,42,4648,Desperate,single
Girl42,28,47,4952,Choosy,single
Girl43,3,23,3675,Desperate,single
Girl44,87,41,1346,Normal,single
Girl45,18,9,4888,Choosy,single
Girl46,53,39,2463,Choosy,single
Girl47,26,22,4406,Desperate,single
Girl48,48,4,3156,Desperate,single
Girl49,82,20,277,Desperate,single
Girl50,93,16,966,Desperate,single
Girl51,75,15,3717,Normal,single
Girl52,73,47,1978,Choosy,single
Girl53,85,37,4196,Normal,single
