Girl0,6,1,4001,Desperate,single
Girl1,41,49,2104,Desperate,single
Girl2,29,38,3276,Desperate,single
Girl3,24,1,275,Desperate,single
Girl4,96,17,1144,Desperate,single
Girl5,8,40,4553,Desperate,single
Girl6,38,37,680,Normal,single
Girl7,89,7,1102,Choosy,single
Girl8,28,5,1251,Desperate,single
Girl9,40,8,3419,Normal,single
Girl10,34,27,3754,Desperate,single
Girl11,0,3,848,Desperate,single
Girl12,29,2,3392,Desperate,single
Girl13,13,18,4642,Normal,single
Girl14,47,5,2480,Desperate,single
Girl15,88,13,798,Normal,single
Girl16,65,16,1914,Choosy,single
Girl17,0,31,2979,Desperate,single
Girl18,16,34,2711,Desperate,single
Girl19,29,1,1076,Desperate,single
Girl20,24,4,3512,Normal,single
Girl21,65,11,891,Normal,single
Girl22,76,39,1874,Normal,single
Girl23,57,49,783,Normal,single
Girl24,75,13,99,Choosy,single
Girl25,84,47,3414,Desperate,single
Girl26,95,22,1366,Normal,single
Girl27,53,44,4955,Normal,single
Girl28,73,20,1171,Choosy,single
Girl29,3,36,2481,Choosy,single
Girl30,23,46,2295,Desperate,single
Girl31,63,47,3621,Desperate,single
Girl32,29,29,978,Normal,single
Girl33,86,25,3175,Normal,single
Girl34,12,34,1491,Normal,single
Girl35,78,4,1177,Normal,single
Girl36,9,5,1974,Desperate,single
Girl37,64,28,4790,Normal,single
Girl38,6,38,318,Choosy,single
Girl39,73,4,2364,Desperate,single
Girl40,87,30,3042,Choosy,single
Girl41,88,16,3826,Choosy,single
Girl42,58,4,1923,Choosy,single
Girl43,81,7,426,Choosy,single
Girl44,11,39,236,Choosy,single
Girl45,16,44,2959,Desperate,single
Girl46,0,21,2105,Desperate,single
Girl47,50,13,1248,Desperate,single
Girl48,57,10,3616,Choosy,single
Girl49,95,10,203,Normal,single
Girl50,45,29,2714,Choosy,single
Girl51,21,47,3706,Choosy,single
Girl52,23,49,3914,Normal,single
Girl53,7,20,3977,Normal,single
Girl54,81,41,2604,Normal,single
